_id,airTemperature.quality,airTemperature.value,atmosphericPressureChange.quantity24Hours,atmosphericPressureChange.quantity3Hours,atmosphericPressureChange.tendency,atmosphericPressureObservation.altimeterSetting,atmosphericPressureObservation.stationPressure,callLetters,dataSource,dewPoint.quality,dewPoint.value,elevation,pastWeatherObservationManual,position.coordinates,position.type,precipitationEstimatedObservation.discrepancy,precipitationEstimatedObservation.estimatedWaterDepth,presentWeatherObservationManual,pressure.quality,pressure.value,qualityControlProcess,seaSurfaceTemperature.quality,seaSurfaceTemperature.value,sections,skyCondition.cavok,skyCondition.ceilingHeight,skyConditionObservation.highCloudGenus,skyConditionObservation.lowCloudGenus,skyConditionObservation.lowestCloudBaseHeight,skyConditionObservation.lowestCloudCoverage,skyConditionObservation.midCloudGenus,skyConditionObservation.totalCoverage,skyCoverLayer,st,ts,type,visibility.distance,visibility.variability,waveMeasurement.method,waveMeasurement.seaState,waveMeasurement.waves,wind.direction,wind.speed,wind.type
5553a998e4b02cf715119dd7,1,10,,,,,,ESFG,4,9,999.9,9999,"[{""atmosphericCondition"":{""value"":""2"",""quality"":""1""},""period"":{""value"":6,""quality"":""1""}}]","[-8.4,54.6]",Point,2,0,"[{""condition"":""02"",""quality"":""1""}]",1,1034.8,V020,9,7,"[""AG1"",""AY1"",""GF1"",""MD1"",""MW1"",""SA1"",""UA1""]",N,,,,,,,,,x+54600-008400,1984-03-05T18:00:00.000Z,FM-13,,,M,,,,,C
5553a998e4b02cf715119dd8,1,6,,,,,,PLAT,4,1,2.4,9999,"[{""atmosphericCondition"":{""value"":""6"",""quality"":""1""},""period"":{""value"":6,""quality"":""1""}}]","[1.8,61.2]",Point,2,2,"[{""condition"":""61"",""quality"":""1""}]",1,1020.6,V020,9,7.9,"[""AG1"",""AY1"",""GF1"",""MD1"",""MW1"",""SA1"",""UA1""]",N,,,,,,,,,x+61200+001800,1984-03-05T18:00:00.000Z,FM-13,,,I,,,,,N
5553a998e4b02cf715119dd9,1,27.9,,,,,,PCPI,4,1,23.8,9999,"[{""atmosphericCondition"":{""value"":""0"",""quality"":""1""},""period"":{""value"":6,""quality"":""1""}}]","[73.6,-2.7]",Point,0,999,"[{""condition"":""02"",""quality"":""1""}]",1,1011.1,V020,9,28.1,"[""AG1"",""AY1"",""GF1"",""MD1"",""MW1"",""SA1"",""UA1""]",N,,,,,,,,,x-02700+073600,1984-03-05T18:00:00.000Z,FM-13,,,M,,,,,N
5553a998e4b02cf715119dda,1,26.5,,,,,,PCMM,4,1,24,9999,"[{""atmosphericCondition"":{""value"":""2"",""quality"":""1""},""period"":{""value"":6,""quality"":""1""}}]","[147.1,-10.1]",Point,0,999,"[{""condition"":""60"",""quality"":""1""}]",1,1007.4,V020,9,27.4,"[""AG1"",""AY1"",""GF1"",""MD1"",""MW1"",""SA1"",""UA1""]",N,,,,,,,,,x-10100+147100,1984-03-05T18:00:00.000Z,FM-13,,,M,,,,,V
5553a998e4b02cf715119ddb,1,29,,,,,,ESXD,4,9,999.9,9999,"[{""atmosphericCondition"":{""value"":""0"",""quality"":""1""},""period"":{""value"":6,""quality"":""1""}}]","[5.7,-15.6]",Point,0,999,"[{""condition"":""02"",""quality"":""1""}]",1,1014.2,V020,9,26,"[""AG1"",""AY1"",""GF1"",""MD1"",""MW1"",""SA1"",""UA1""]",N,,,,,,,,,x-15600+005700,1984-03-05T18:00:00.000Z,FM-13,,,M,,,,,N
5553a998e4b02cf715119ddc,1,15.3,,,,,,EVCC,4,9,999.9,9999,"[{""atmosphericCondition"":{""value"":""0"",""quality"":""1""},""period"":{""value"":6,""quality"":""1""}}]","[-5.3,-31.3]",Point,0,999,"[{""condition"":""02"",""quality"":""1""}]",1,1024.7,V020,9,14.7,"[""AG1"",""AY1"",""GF1"",""MD1"",""MW1"",""SA1"",""UA1""]",N,,,,,,,,,x-31300-005300,1984-03-05T18:00:00.000Z,FM-13,,,M,,,,,N
5553a998e4b02cf715119ddd,1,8.5,,,,,,EVAA,4,9,999.9,9999,"[{""atmosphericCondition"":{""value"":""0"",""quality"":""1""},""period"":{""value"":6,""quality"":""1""}}]","[166.9,-50.8]",Point,0,999,"[{""condition"":""02"",""quality"":""1""}]",1,1016.7,V020,9,10.5,"[""AG1"",""AY1"",""GF1"",""MD1"",""MW1"",""SA1"",""UA1""]",N,,,,,,,,,x-50800+166900,1984-03-05T18:00:00.000Z,FM-13,,,M,,,,,N
5553a998e4b02cf715119dde,1,26.5,,,,,,SGBR,4,1,22.4,9999,"[{""atmosphericCondition"":{""value"":""0"",""quality"":""1""},""period"":{""value"":6,""quality"":""1""}}]","[159.8,16.1]",Point,2,0,"[{""condition"":""02"",""quality"":""1""}]",1,1012.1,V020,9,27.1,"[""AG1"",""AY1"",""GF1"",""MD1"",""MW1"",""SA1"",""UG1""]",N,,,,,,,,,x+16100+159800,1984-03-05T18:00:00.000Z,FM-13,,,,,,,,N
5553a998e4b02cf715119ddf,1,23.6,,,,,,GCGJ,4,1,19.3,9999,"[{""atmosphericCondition"":{""value"":""0"",""quality"":""1""},""period"":{""value"":6,""quality"":""1""}}]","[61.2,21.5]",Point,2,0,"[{""condition"":""02"",""quality"":""1""}]",1,1012.8,V020,9,24.2,"[""AG1"",""AY1"",""GF1"",""MD1"",""MW1"",""SA1"",""UA1"",""UG1""]",N,,,,,,,,,x+21500+061200,1984-03-05T12:00:00.000Z,FM-13,,,M,,,,,N
5553a998e4b02cf715119de0,1,20.5,,,,,,7JVW,4,1,14.1,9999,"[{""atmosphericCondition"":{""value"":""0"",""quality"":""1""},""period"":{""value"":6,""quality"":""1""}}]","[132.7,23.2]",Point,1,0,"[{""condition"":""02"",""quality"":""1""}]",1,1020.2,V020,9,20.5,"[""AG1"",""AY1"",""GF1"",""MD1"",""MW1"",""SA1"",""UA1"",""UG1""]",N,,,,,,,,,x+23200+132700,1984-03-05T12:00:00.000Z,FM-13,,,M,,,,,N
5553a998e4b02cf715119de1,1,23,,,,,,UKWA,4,9,999.9,9999,"[{""atmosphericCondition"":{""value"":""0"",""quality"":""1""},""period"":{""value"":6,""quality"":""1""}}]","[-16.5,24.9]",Point,1,0,"[{""condition"":""02"",""quality"":""1""}]",1,1018.8,V020,9,20,"[""AG1"",""AY1"",""GF1"",""MD1"",""MW1"",""SA1"",""UA1"",""UG1""]",N,,,,,,,,,x+24900-016500,1984-03-05T12:00:00.000Z,FM-13,,,M,,,,,9
5553a998e4b02cf715119de2,1,13.1,,,,,,PGCY,4,1,7.4,9999,"[{""atmosphericCondition"":{""value"":""0"",""quality"":""1""},""period"":{""value"":6,""quality"":""1""}}]","[123.9,27.7]",Point,1,0,"[{""condition"":""02"",""quality"":""1""}]",1,1022,V020,9,15.6,"[""AG1"",""AY1"",""GF1"",""MD1"",""MW1"",""SA1"",""UA1"",""UG1""]",N,,,,,,,,,x+27700+123900,1984-03-05T12:00:00.000Z,FM-13,,,M,,,,,N
5553a998e4b02cf715119de3,1,18,,,,,,ELBG,4,9,999.9,9999,"[{""atmosphericCondition"":{""value"":""0"",""quality"":""1""},""period"":{""value"":6,""quality"":""1""}}]","[-47.7,29.3]",Point,1,0,"[{""condition"":""02"",""quality"":""1""}]",1,1016,V020,9,21,"[""AG1"",""AY1"",""GF1"",""MD1"",""MW1"",""SA1"",""UA1"",""UG1""]",N,,,,,,,,,x+29300-047700,1984-03-05T12:00:00.000Z,FM-13,,,M,,,,,N
5553a998e4b02cf715119de4,1,17.1,,,,,,GBVV,4,1,15,9999,"[{""atmosphericCondition"":{""value"":""8"",""quality"":""1""},""period"":{""value"":6,""quality"":""1""}}]","[-30.7,30.9]",Point,2,4,"[{""condition"":""25"",""quality"":""1""}]",1,1014.5,V020,9,18.2,"[""AG1"",""AY1"",""GF1"",""MD1"",""MW1"",""SA1"",""UA1"",""UG1""]",N,,,,,,,,,x+30900-030700,1984-03-05T12:00:00.000Z,FM-13,,,M,,,,,N
5553a998e4b02cf715119de5,1,23.3,,,,,,KPIV,4,9,999.9,9999,"[{""atmosphericCondition"":{""value"":""1"",""quality"":""1""},""period"":{""value"":6,""quality"":""1""}}]","[-73.7,34.4]",Point,1,0,"[{""condition"":""02"",""quality"":""1""}]",1,1018.3,V020,9,22.8,"[""AG1"",""AY1"",""GF1"",""MD1"",""MW1"",""SA1"",""UA1"",""UG1""]",N,,,,,,,,,x+34400-073700,1984-03-05T12:00:00.000Z,FM-13,,,M,,,,,N
5553a998e4b02cf715119de6,1,14.8,,,,,,GXEW,4,1,9.2,9999,"[{""atmosphericCondition"":{""value"":""0"",""quality"":""1""},""period"":{""value"":6,""quality"":""1""}}]","[-7.6,36.3]",Point,2,0,"[{""condition"":""05"",""quality"":""1""}]",1,1014.8,V020,9,16.1,"[""AG1"",""AY1"",""GF1"",""MD1"",""MW1"",""SA1"",""UA1"",""UG1""]",N,,,,,,,,,x+36300-007600,1984-03-05T12:00:00.000Z,FM-13,,,M,,,,,9
5553a998e4b02cf715119de7,1,10.5,,,,,,DILL,4,1,3.2,9999,"[{""atmosphericCondition"":{""value"":""8"",""quality"":""1""},""period"":{""value"":6,""quality"":""1""}}]","[-64.2,36.8]",Point,2,3,"[{""condition"":""80"",""quality"":""1""}]",1,1024,V020,9,19,"[""AG1"",""AY1"",""GF1"",""MD1"",""MW1"",""SA1"",""UA1"",""UG1""]",N,,,,,,,,,x+36800-064200,1984-03-05T12:00:00.000Z,FM-13,,,M,,,,,N
5553a998e4b02cf715119de8,1,11,,,,,,TSLN,4,9,999.9,9999,"[{""atmosphericCondition"":{""value"":""8"",""quality"":""1""},""period"":{""value"":6,""quality"":""1""}}]","[10.4,37.4]",Point,2,5,"[{""condition"":""13"",""quality"":""1""}]",1,1015,V020,9,14,"[""AG1"",""AY1"",""GF1"",""MD1"",""MW1"",""SA1"",""UA1"",""UG1""]",N,,,,,,,,,x+37400+010400,1984-03-05T12:00:00.000Z,FM-13,,,M,,,,,N
5553a998e4b02cf715119de9,1,15.8,,,,,,USXA,4,9,999.9,9999,"[{""atmosphericCondition"":{""value"":""0"",""quality"":""1""},""period"":{""value"":6,""quality"":""1""}}]","[-36.8,38.2]",Point,1,0,"[{""condition"":""02"",""quality"":""1""}]",1,1016.2,V020,9,18.2,"[""AG1"",""AY1"",""GF1"",""MD1"",""MW1"",""SA1"",""UA1"",""UG1""]",N,,,,,,,,,x+38200-036800,1984-03-05T12:00:00.000Z,FM-13,,,M,,,,,N
5553a998e4b02cf715119dea,1,10,,,,,,PGNB,4,1,4.3,9999,"[{""atmosphericCondition"":{""value"":""8"",""quality"":""1""},""period"":{""value"":6,""quality"":""1""}}]","[-54.2,39.1]",Point,2,4,"[{""condition"":""81"",""quality"":""1""}]",1,1014.2,V020,9,12.6,"[""AG1"",""AY1"",""GF1"",""MD1"",""MW1"",""SA1"",""UA1"",""UG1""]",N,,,,,,,,,x+39100-054200,1984-03-05T12:00:00.000Z,FM-13,,,M,,,,,N
5553a998e4b02cf715119deb,1,16.4,,,,,,PGNL,4,1,11.9,9999,"[{""atmosphericCondition"":{""value"":""0"",""quality"":""1""},""period"":{""value"":6,""quality"":""1""}}]","[-35.9,40.2]",Point,2,0,"[{""condition"":""02"",""quality"":""1""}]",1,1014.9,V020,9,17,"[""AG1"",""AY1"",""GF1"",""MD1"",""MW1"",""SA1"",""UA1"",""UG1""]",N,,,,,,,,,x+40200-035900,1984-03-05T12:00:00.000Z,FM-13,,,M,,,,,N
5553a998e4b02cf715119dec,1,5,,,,,,ESRD,4,9,999.9,9999,"[{""atmosphericCondition"":{""value"":""0"",""quality"":""1""},""period"":{""value"":6,""quality"":""1""}}]","[-51,42.8]",Point,2,0,"[{""condition"":""03"",""quality"":""1""}]",1,1012,V020,9,1,"[""AG1"",""AY1"",""GF1"",""MD1"",""MW1"",""SA1"",""UA1"",""UG1""]",N,,,,,,,,,x+42800-051000,1984-03-05T12:00:00.000Z,FM-13,,,M,,,,,N
5553a998e4b02cf715119ded,1,13,,,,,,PCXE,4,1,8.2,9999,"[{""atmosphericCondition"":{""value"":""0"",""quality"":""1""},""period"":{""value"":6,""quality"":""1""}}]","[-16.3,45.7]",Point,2,0,"[{""condition"":""02"",""quality"":""1""}]",1,1027.2,V020,9,12.7,"[""AG1"",""AY1"",""GF1"",""MD1"",""MW1"",""SA1"",""UA1"",""UG1""]",N,,,,,,,,,x+45700-016300,1984-03-05T12:00:00.000Z,FM-13,,,M,,,,,N
5553a998e4b02cf715119dee,1,10.8,,,,,,UUQY,4,9,999.9,9999,"[{""atmosphericCondition"":{""value"":""0"",""quality"":""1""},""period"":{""value"":6,""quality"":""1""}}]","[-9.1,48]",Point,2,0,"[{""condition"":""02"",""quality"":""1""}]",1,1033.1,V020,9,14,"[""AG1"",""AY1"",""GF1"",""MD1"",""MW1"",""SA1"",""UA1"",""UG1""]",N,,,,,,,,,x+48000-009100,1984-03-05T12:00:00.000Z,FM-13,,,M,,,,,N
5553a998e4b02cf715119def,1,11,,,,,,UYBZ,4,9,999.9,9999,"[{""atmosphericCondition"":{""value"":""0"",""quality"":""1""},""period"":{""value"":6,""quality"":""1""}}]","[3.9,55.3]",Point,2,0,"[{""condition"":""02"",""quality"":""1""}]",1,1024.4,V020,9,2,"[""AG1"",""AY1"",""GF1"",""MD1"",""MW1"",""SA1"",""UA1"",""UG1""]",N,,,,,,,,,x+55300+003900,1984-03-05T12:00:00.000Z,FM-13,,,M,,,,,N
5553a998e4b02cf715119df0,1,6,,,,,,UETY,4,9,999.9,9999,"[{""atmosphericCondition"":{""value"":""0"",""quality"":""1""},""period"":{""value"":6,""quality"":""1""}}]","[-1.8,61.8]",Point,2,0,"[{""condition"":""02"",""quality"":""1""}]",1,1020.2,V020,9,2,"[""AG1"",""AY1"",""GF1"",""MD1"",""MW1"",""SA1"",""UA1"",""UG1""]",N,,,,,,,,,x+61800-001800,1984-03-05T12:00:00.000Z,FM-13,,,M,,,,,N
5553a998e4b02cf715119df1,1,26.6,,,,,,FNEH,4,1,23,9999,"[{""atmosphericCondition"":{""value"":""0"",""quality"":""1""},""period"":{""value"":6,""quality"":""1""}}]","[-14.6,-8.3]",Point,0,999,"[{""condition"":""02"",""quality"":""1""}]",1,1013.2,V020,9,27.7,"[""AG1"",""AY1"",""GF1"",""MD1"",""MW1"",""SA1"",""UA1"",""UG1""]",N,,,,,,,,,x-08300-014600,1984-03-05T12:00:00.000Z,FM-13,,,M,,,,,N
5553a998e4b02cf715119df2,1,23,,,,,,USVT,4,9,999.9,9999,"[{""atmosphericCondition"":{""value"":""0"",""quality"":""1""},""period"":{""value"":6,""quality"":""1""}}]","[11.6,-18.6]",Point,0,999,"[{""condition"":""02"",""quality"":""1""}]",1,1012.9,V020,9,25,"[""AG1"",""AY1"",""GF1"",""MD1"",""MW1"",""SA1"",""UA1"",""UG1""]",N,,,,,,,,,x-18600+011600,1984-03-05T12:00:00.000Z,FM-13,,,M,,,,,N
5553a998e4b02cf715119df3,1,23.2,,,,,,ONDE,4,1,18.6,9999,"[{""atmosphericCondition"":{""value"":""2"",""quality"":""1""},""period"":{""value"":6,""quality"":""1""}}]","[102.9,-23.7]",Point,0,999,"[{""condition"":""02"",""quality"":""1""}]",1,1013.8,V020,9,23.1,"[""AG1"",""AY1"",""GF1"",""MD1"",""MW1"",""SA1"",""UA1"",""UG1""]",N,,,,,,,,,x-23700+102900,1984-03-05T12:00:00.000Z,FM-13,,,M,,,,,N
5553a998e4b02cf715119df4,1,22.5,,,,,,GBVC,4,1,19.3,9999,"[{""atmosphericCondition"":{""value"":""0"",""quality"":""1""},""period"":{""value"":6,""quality"":""1""}}]","[176.1,-29.4]",Point,0,999,"[{""condition"":""02"",""quality"":""1""}]",1,1015.1,V020,9,23.3,"[""AG1"",""AY1"",""GF1"",""MD1"",""MW1"",""SA1"",""UA1"",""UG1""]",N,,,,,,,,,x-29400+176100,1984-03-05T12:00:00.000Z,FM-13,,,M,,,,,N
5553a998e4b02cf715119df5,1,20,,,,,,ENMZ,4,9,999.9,9999,"[{""atmosphericCondition"":{""value"":""0"",""quality"":""1""},""period"":{""value"":6,""quality"":""1""}}]","[123.4,-34.9]",Point,0,999,"[{""condition"":""02"",""quality"":""1""}]",1,1012.2,V020,9,21,"[""AG1"",""AY1"",""GF1"",""MD1"",""MW1"",""SA1"",""UA1"",""UG1""]",N,,,,,,,,,x-34900+123400,1984-03-05T12:00:00.000Z,FM-13,,,M,,,,,N
5553a998e4b02cf715119df6,1,14,,,,,,9VVD,4,9,999.9,9999,,"[-69.1,33.3]",Point,2,0,,1,1029,V020,9,19,"[""AG1"",""GF1"",""MD1"",""SA1"",""UA1"",""UG1"",""UG2""]",N,,,,,,,,,x+33300-069100,1984-03-05T12:00:00.000Z,FM-13,,,M,,,,,N
5553a998e4b02cf715119df7,1,4.7,,,,,,PLAT,4,1,3.9,9999,"[{""atmosphericCondition"":{""value"":""0"",""quality"":""1""},""period"":{""value"":6,""quality"":""1""}}]","[7.1,54.7]",Point,2,0,"[{""condition"":""02"",""quality"":""1""}]",1,1028.1,V020,9,2.1,"[""AG1"",""AY1"",""GA1"",""GF1"",""MD1"",""MW1"",""SA1"",""UA1""]",N,,,,,,,,"[{""coverage"":{""value"":""06"",""quality"":""1""},""baseHeight"":{""value"":6000,""quality"":""9""},""cloudType"":{""value"":""00"",""quality"":""9""}}]",x+54700+007100,1984-03-05T12:00:00.000Z,FM-13,,,M,,,,,N
5553a998e4b02cf715119df8,1,12.2,,,,,,ERES,4,1,3.6,9999,"[{""atmosphericCondition"":{""value"":""0"",""quality"":""1""},""period"":{""value"":6,""quality"":""1""}}]","[-4.2,37]",Point,4,0,"[{""condition"":""02"",""quality"":""1""}]",1,1023.5,V020,9,14.7,"[""AA1"",""AG1"",""AY1"",""GF1"",""MD1"",""MW1"",""SA1"",""UA1"",""UG1""]",N,,,,,,,,,x+37000-004200,1984-03-05T12:00:00.000Z,FM-13,,,M,,,,,N
5553a998e4b02cf715119df9,1,29,,,,,,UGOF,4,9,999.9,9999,"[{""atmosphericCondition"":{""value"":""0"",""quality"":""1""},""period"":{""value"":6,""quality"":""1""}}]","[-17.3,21.9]",Point,1,0,"[{""condition"":""02"",""quality"":""1""}]",1,1011.3,V020,9,18,"[""AG1"",""AY1"",""GF1"",""MD1"",""MW1"",""SA1"",""UA1"",""UG1""]",N,,,,,,,,,x+21900-017300,1984-03-05T12:00:00.000Z,FM-13,,,M,,,,,C
5553a998e4b02cf715119dfa,1,22.6,,,,,,GBFX,4,1,18,9999,"[{""atmosphericCondition"":{""value"":""0"",""quality"":""1""},""period"":{""value"":6,""quality"":""1""}}]","[-17.6,12.3]",Point,2,0,"[{""condition"":""02"",""quality"":""1""}]",1,1012.9,V020,9,21.8,"[""AG1"",""AY1"",""GF1"",""MD1"",""MW1"",""SA1"",""UA1"",""UG1"",""UG2""]",N,,,,,,,,,x+12300-017600,1984-03-05T12:00:00.000Z,FM-13,,,M,,,,,N
5553a998e4b02cf715119dfb,1,15,,,,,,GREE,4,1,5.6,9999,"[{""atmosphericCondition"":{""value"":""0"",""quality"":""1""},""period"":{""value"":6,""quality"":""1""}}]","[-70.8,30.9]",Point,2,0,"[{""condition"":""02"",""quality"":""1""}]",1,1025.6,V020,9,19,"[""AG1"",""AY1"",""GF1"",""MD1"",""MW1"",""SA1"",""UA1"",""UG1"",""UG2""]",N,,,,,,,,,x+30900-070800,1984-03-05T12:00:00.000Z,FM-13,,,M,,,,,N
5553a998e4b02cf715119dfc,1,11.2,,,,,,PCVH,4,1,2.7,9999,"[{""atmosphericCondition"":{""value"":""0"",""quality"":""1""},""period"":{""value"":6,""quality"":""1""}}]","[-21.1,54.2]",Point,2,0,"[{""condition"":""02"",""quality"":""1""}]",1,1031,V020,9,11,"[""AG1"",""AY1"",""GF1"",""MD1"",""MW1"",""SA1"",""UA1"",""UG1"",""UG2""]",N,,,,,,,,,x+54200-021100,1984-03-05T12:00:00.000Z,FM-13,,,M,,,,,N
5553a998e4b02cf715119dfd,1,26.4,,,,,,GBRM,4,1,20.3,9999,"[{""atmosphericCondition"":{""value"":""0"",""quality"":""1""},""period"":{""value"":6,""quality"":""1""}}]","[59.8,19.6]",Point,2,0,"[{""condition"":""00"",""quality"":""1""}]",1,1013.3,V020,9,26,"[""AG1"",""AY1"",""GF1"",""MD1"",""MW1"",""SA1"",""UA1"",""UG1""]",N,,,,,,,,,x+19600+059800,1984-03-05T12:00:00.000Z,FM-13,,,M,,,,,N
5553a998e4b02cf715119dfe,1,-0.4,,,,,,UDTI,4,9,999.9,9999,"[{""atmosphericCondition"":{""value"":""7"",""quality"":""1""},""period"":{""value"":6,""quality"":""1""}}]","[-2,-66]",Point,0,999,"[{""condition"":""77"",""quality"":""1""}]",1,990.1,V020,9,0.8,"[""AG1"",""AY1"",""GF1"",""MD1"",""MW1"",""SA1"",""UA1"",""UG1""]",N,,,,,,,,,x-66000-002000,1984-03-05T12:00:00.000Z,FM-13,,,M,,,,,N
5553a998e4b02cf715119dff,1,6.8,,,,,,SHIP,4,1,3.6,9999,"[{""atmosphericCondition"":{""value"":""0"",""quality"":""1""},""period"":{""value"":6,""quality"":""1""}}]","[-2.6,56.1]",Point,2,0,"[{""condition"":""02"",""quality"":""1""}]",1,1030.3,V020,9,5,"[""AG1"",""AY1"",""GA1"",""GA2"",""GF1"",""MD1"",""MW1"",""SA1"",""UA1""]",N,,,,,,,,"[{""coverage"":{""value"":""02"",""quality"":""1""},""baseHeight"":{""value"":450,""quality"":""9""},""cloudType"":{""value"":""08"",""quality"":""9""}},{""coverage"":{""value"":""03"",""quality"":""1""},""baseHeight"":{""value"":6600,""quality"":""9""},""cloudType"":{""value"":""00"",""quality"":""9""}}]",x+56100-002600,1984-03-05T12:00:00.000Z,FM-13,,,M,,,,,N
5553a998e4b02cf715119e00,1,27,,,,,,HZWJ,4,1,24.3,9999,"[{""atmosphericCondition"":{""value"":""0"",""quality"":""1""},""period"":{""value"":6,""quality"":""1""}}]","[31.2,-29.9]",Point,0,999,"[{""condition"":""02"",""quality"":""1""}]",1,1012.1,V020,9,29,"[""AG1"",""AY1"",""GF1"",""MD1"",""MW1"",""SA1"",""UA1"",""UG1"",""UG2""]",N,,,,,,,,,x-29900+031200,1984-03-05T12:00:00.000Z,FM-13,,,M,,,,,N
5553a998e4b02cf715119e01,1,13.7,,,,,,4602,4,9,999.9,9999,,"[-124.4,41.8]",Point,2,999,,1,1017.4,V020,9,10.5,"[""AG1"",""OA1"",""SA1""]",N,,,,,,,,,x+41800-124400,1984-03-05T13:00:00.000Z,FM-13,,,,,,,,N
5553a998e4b02cf715119e02,1,-3.1,,,,,,VCSZ,4,9,999.9,9999,,"[-47.9,47.6]",Point,2,999,,1,1015.3,V020,,,"[""AG1""]",N,,,,,,,,,x+47600-047900,1984-03-05T14:00:00.000Z,FM-13,,,,,,,,9
5553a998e4b02cf715119e03,1,23.2,,,,,,OEJL,4,1,6.2,9999,,"[49.5,27]",Point,2,0,,1,1013.5,V020,,,"[""AG1"",""MD1""]",N,,,,,,,,,x+27000+049500,1984-03-05T15:00:00.000Z,FM-13,,,,,,,,N
5553a998e4b02cf715119e04,1,6,,,,,,OUGW,4,9,999.9,9999,"[{""atmosphericCondition"":{""value"":""0"",""quality"":""1""},""period"":{""value"":3,""quality"":""1""}}]","[-6.4,62.1]",Point,2,0,"[{""condition"":""02"",""quality"":""1""}]",1,1012.4,V020,,,"[""AG1"",""AY1"",""GF1"",""MW1""]",N,,,,,,,,,x+62100-006400,1984-03-05T15:00:00.000Z,FM-13,,,,,,,,N
5553a998e4b02cf715119e05,1,17.2,,,,,,GCTR,4,1,16.2,9999,"[{""atmosphericCondition"":{""value"":""6"",""quality"":""1""},""period"":{""value"":3,""quality"":""1""}}]","[173.5,-39.1]",Point,0,999,"[{""condition"":""61"",""quality"":""1""}]",1,1008.9,V020,,,"[""AG1"",""AY1"",""MD1"",""MW1""]",N,,,,,,,,,x-39100+173500,1984-03-05T15:00:00.000Z,FM-13,,,,,,,,N
5553a998e4b02cf715119e06,1,8.3,,,,,,BUOY,4,9,999.9,9999,,"[-2.7,50.6]",Point,2,0,,1,1031.7,V020,9,7.7,"[""AG1"",""MD1"",""OA1"",""SA1""]",N,,,,,,,,,x+50600-002700,1984-03-05T15:00:00.000Z,FM-13,,,,,,,,N
5553a998e4b02cf715119e07,1,10.2,,,,,,PLAT,4,9,999.9,9999,,"[3.2,53.2]",Point,2,0,,1,1032.3,V020,,,"[""AG1"",""MD1"",""OA1""]",N,,,,,,,,,x+53200+003200,1984-03-05T15:00:00.000Z,FM-13,,,,,,,,N
5553a998e4b02cf715119e08,1,2,,,,,,SBPT,4,1,-2.5,9999,"[{""atmosphericCondition"":{""value"":""0"",""quality"":""1""},""period"":{""value"":3,""quality"":""1""}}]","[20.4,63.4]",Point,2,0,"[{""condition"":""02"",""quality"":""1""}]",1,1008.3,V020,9,0.5,"[""AG1"",""AY1"",""GF1"",""MD1"",""MW1"",""SA1""]",N,,,,,,,,,x+63400+020400,1984-03-05T15:00:00.000Z,FM-13,,,,,,,,N
5553a998e4b02cf715119e09,1,4.4,,,,,,PLAT,4,1,3.5,9999,,"[3.6,51.9]",Point,2,0,,1,1031.2,V020,9,4.5,"[""AG1"",""MD1"",""OA1"",""SA1"",""UA1""]",N,,,,,,,,,x+51900+003600,1984-03-05T15:00:00.000Z,FM-13,,,I,,,,,N
5553a998e4b02cf715119e0a,1,5.3,,,,,,LGKI,4,1,3.3,9999,"[{""atmosphericCondition"":{""value"":""0"",""quality"":""1""},""period"":{""value"":3,""quality"":""1""}}]","[4.2,57.5]",Point,2,0,"[{""condition"":""02"",""quality"":""1""}]",1,1027.5,V020,9,4.2,"[""AG1"",""AY1"",""GF1"",""MD1"",""MW1"",""SA1"",""UA1""]",N,,,,,,,,,x+57500+004200,1984-03-05T15:00:00.000Z,FM-13,,,M,,,,,N
5553a998e4b02cf715119e0b,1,3,,,,,,LEZY,4,1,1.5,9999,"[{""atmosphericCondition"":{""value"":""6"",""quality"":""1""},""period"":{""value"":3,""quality"":""1""}}]","[19,71.5]",Point,2,1,"[{""condition"":""60"",""quality"":""1""}]",1,985.7,V020,9,5.5,"[""AG1"",""AY1"",""GF1"",""MD1"",""MW1"",""SA1"",""UA1""]",N,,,,,,,,,x+71500+019000,1984-03-05T15:00:00.000Z,FM-13,,,I,,,,,N
5553a998e4b02cf715119e0c,1,9,,,,,,RIGG,4,1,3.7,9999,"[{""atmosphericCondition"":{""value"":""0"",""quality"":""1""},""period"":{""value"":3,""quality"":""1""}}]","[1.3,58.3]",Point,2,0,"[{""condition"":""02"",""quality"":""1""}]",1,1028.1,V020,,,"[""AG1"",""AY1"",""GF1"",""MD1"",""MW1"",""OA1"",""UA1""]",N,,,,,,,,,x+58300+001300,1984-03-05T15:00:00.000Z,FM-13,,,M,,,,,N
5553a998e4b02cf715119e0d,1,25,,,,,,8KRB,4,1,22.9,9999,"[{""atmosphericCondition"":{""value"":""1"",""quality"":""1""},""period"":{""value"":3,""quality"":""1""}}]","[115.3,14.2]",Point,2,0,"[{""condition"":""02"",""quality"":""1""}]",1,1013.8,V020,9,25.5,"[""AG1"",""AY1"",""GF1"",""MD1"",""MW1"",""SA1"",""UA1"",""UG1""]",N,,,,,,,,,x+14200+115300,1984-03-05T15:00:00.000Z,FM-13,,,M,,,,,N
